"Outcome","Gene","Study","Coef","SE","N","Pval","Cancer_type","Treatment","FDR"
"OS","CA2","ICB_Ravi__Lung__PD-L1",-0.0563252632792617,0.108023956393531,125,0.60207801346938,"Lung","PD-L1",0.994257026135671
"OS","F2RL1","ICB_Ravi__Lung__PD-L1",0.0858941094514056,0.12349311223935,125,0.486718422941126,"Lung","PD-L1",0.994257026135671
"OS","LPAR1","ICB_Ravi__Lung__PD-L1",-0.0264270283352294,0.108616252949015,125,0.807768055069162,"Lung","PD-L1",0.994257026135671
"OS","SOX9","ICB_Ravi__Lung__PD-L1",0.208531886089561,0.142067206777824,125,0.142147770968248,"Lung","PD-L1",0.676894147467847
"OS","PLA2G2D","ICB_Ravi__Lung__PD-L1",-0.173586395752954,0.117280582556267,125,0.13884791413741,"Lung","PD-L1",0.676894147467847
"OS","TBX21","ICB_Ravi__Lung__PD-L1",-0.107395161026312,0.102467143810056,125,0.294595469444716,"Lung","PD-L1",0.853399665214443
"OS","SLAMF7","ICB_Ravi__Lung__PD-L1",-0.134286641687941,0.1008096472436,125,0.182833488396716,"Lung","PD-L1",0.731333953586866
"OS","XPC","ICB_Ravi__Lung__PD-L1",-0.0262758842680428,0.0982806328634971,125,0.789195329070253,"Lung","PD-L1",0.994257026135671
"OS","CXCL9","ICB_Ravi__Lung__PD-L1",-0.242753171229009,0.10430532252931,125,0.0199475731577173,"Lung","PD-L1",0.398951463154346
"OS","B2M","ICB_Ravi__Lung__PD-L1",-0.363205712334486,0.113248619751057,125,0.00134055423855495,"Lung","PD-L1",0.0580554133981268
"OS","FBXO6","ICB_Ravi__Lung__PD-L1",-0.108222633427537,0.0943834387742259,125,0.251535662878928,"Lung","PD-L1",0.853399665214443
"OS","CXCL10","ICB_Ravi__Lung__PD-L1",-0.0395602495786186,0.110833863734123,125,0.721142058199162,"Lung","PD-L1",0.994257026135671
"OS","PTPRCAP","ICB_Ravi__Lung__PD-L1",0.0194665742825808,0.112204222058081,125,0.862264439695259,"Lung","PD-L1",0.994257026135671
"OS","FASLG","ICB_Ravi__Lung__PD-L1",-0.18883751379637,0.105986407451451,125,0.074795809052532,"Lung","PD-L1",0.467473806578325
"OS","IKZF3","ICB_Ravi__Lung__PD-L1",-0.195036202135546,0.0941092100538932,125,0.0382239205226856,"Lung","PD-L1",0.41206123483955
"OS","GCNT4","ICB_Ravi__Lung__PD-L1",-0.0402633110856933,0.11071431760598,125,0.716105559750139,"Lung","PD-L1",0.994257026135671
"OS","EOMES","ICB_Ravi__Lung__PD-L1",-0.0607282576139815,0.102238744099801,125,0.552522294788323,"Lung","PD-L1",0.994257026135671
"OS","CD8A","ICB_Ravi__Lung__PD-L1",-0.0829411481744817,0.10337956573334,125,0.422380994302584,"Lung","PD-L1",0.982281382099032
