"","Patient102","Patient105","Patient106","Patient107","Patient108","Patient112","Patient116","Patient125","Patient126","Patient127","Patient130","Patient131","Patient132","Patient133","Patient134","Patient135","Patient137","Patient140","Patient141","Patient142","Patient143","Patient144","Patient145","Patient146","Patient147","Patient148","Patient149","Patient14","Patient150","Patient154","Patient155","Patient156","Patient158","Patient165","Patient166","Patient167","Patient168","Patient169","Patient170","Patient172","Patient173","Patient179","Patient181","Patient183","Patient184","Patient185","Patient188","Patient18","Patient23","Patient36","Patient37","Patient40","Patient47","Patient48","Patient51","Patient67","Patient75","Patient77","Patient78","Patient79","Patient8","Patient96","Patient98","Patient99","Patient9","Patient191","Patient189","Patient200","Patient201","Patient193","Patient196","Patient197","Patient204","Patient205"
"CD53",6.00836217289324,3.02536070207115,6.04841682446742,-9.96578428466209,0.185650669932912,5.62466622779855,4.03162422818354,7.65147625526651,6.47069900525799,4.61910983731544,6.2521502713071,8.45673386299036,7.26105690972917,6.32774892511718,6.34093803701831,5.19578321639866,7.71696581193936,4.93875950309317,1.81251323663188,6.45126342401844,-9.96578428466209,6.26913758084897,6.36671083788176,5.62794698662418,3.54702289450492,5.65072009055878,7.74666909113274,5.9833875462648,5.04638197976904,4.13943632377987,4.84760967884499,5.60766717065119,6.48133271858406,5.52627188223411,3.02227809503052,6.13308083808655,4.43900167761379,5.69702281351508,5.10278454708786,6.54576759092975,6.16241979908219,2.12880167422665,6.02667137587692,5.45704904092769,5.62716859238986,6.20245628728385,4.11009239403341,4.3389593581625,5.2945007050355,4.10958202436264,7.65908548211954,4.2541738022312,3.41945135870307,3.87094275334597,5.03417471340007,2.86661717323746,6.94861276603,7.32087639412408,7.51488019842004,7.57449732432419,5.36443695842924,3.97068704462488,7.16151068559231,7.95290268145918,4.25697300411315,6.77854377388333,5.65068507258012,6.85165212602712,2.84492550920479,6.24622686650789,4.90260009299249,4.17559565723637,5.66876884106388,6.60639330613516
"CELSR2",2.30247269959563,3.92608505179171,3.76691279543518,0.750837399744484,0.863246811677852,5.19082467714706,4.82577734687003,1.61133783922839,4.76991283358343,5.68360799483082,4.32089941353547,3.14818450915087,4.5187974790602,4.92258261121503,4.96659188561567,4.74627767253851,4.44604360758958,4.53758706300034,1.41409454021736,4.83507978861772,5.85530245989779,4.83936117648723,4.64756502493262,5.57916964491112,4.19573070502266,3.37662213266485,0.666540270659945,4.17231084131645,4.35883106878465,4.03295802439782,4.42287417838619,2.71794632792211,4.56127146498136,3.40270966158918,4.42124263720881,5.01932543752197,4.30763348944278,3.63071732468894,5.69127914357573,4.19233716421348,5.23093931953334,4.61489969324076,4.84601864586649,3.14324419450882,6.6226943945155,3.97370983555352,3.57282621090802,4.7876984179207,4.41928085834868,3.71612687337316,2.73069315286534,2.75873519367857,4.43144499331993,3.15330261784784,3.28758629621416,2.76739338539609,5.39039032009371,5.27209479780816,2.46236252424839,4.8937746168936,5.81003468437558,3.95642726560306,4.84703450875424,3.03042523420491,5.99116907643549,5.5834194343674,5.55454870389044,5.51296537467504,4.9563831533072,5.44745140382549,5.0801522881163,5.73145694220386,5.17862333629897,4.92247231255273
"FCGR2A",8.67174525990413,9.45406736713712,6.95038674540758,9.17873856150917,3.60852618305794,7.93565433682786,6.99566278138473,7.07670484230576,10.4652795021599,8.88033075069022,8.15859172053873,8.90327327157555,7.47021030447074,8.73604998247007,8.20527202644135,7.67677037919373,8.37055133769002,8.52782857194955,3.43968125084215,8.86759952933309,-9.96578428466209,8.10241853789238,8.89743258101259,10.9580644358508,8.38595945351051,6.37994784805561,8.5417728731433,8.0070768479346,7.35645569187275,6.17486176946904,8.26864066477579,7.27495386075827,7.4245309409919,7.97131022048075,7.37395051154334,7.32405699702782,7.52455803359723,7.26281253786551,7.47469255267712,5.82842045139089,8.47605858775693,4.82081935952678,8.46526848305644,9.59160410808556,8.80566477137924,8.42648116396416,9.13849819104931,6.33090827614076,8.12480773832622,8.02520991947088,8.79335585399556,9.54945960257687,8.47719108146732,6.43787229070421,8.8052732353086,3.95152063299997,8.54573150897274,9.38978956925108,8.95823199455257,9.00997963622665,9.32266796848229,6.09732902873533,8.361018246477,8.81580483044064,7.48547372427764,7.23742342907839,5.50108059188289,7.97274658527297,7.66413342503808,8.02489443943661,7.80472527616659,6.05479170240854,8.02750690462319,8.88041174909557
"NUF2",1.92540246161833,5.14254384477375,4.59599698513805,-9.96578428466209,4.3913019390283,2.94505214313736,4.74289381045595,3.69891354001356,2.39062702618971,2.72696968428691,3.81796803703105,5.91268821749867,3.95111636569115,5.16033371108599,2.5568941242154,5.02406630064841,3.18262959667806,4.61800237755364,3.25805301220102,4.92744067224529,-9.96578428466209,3.75874880600077,4.0108840823139,4.91989242861605,4.23350201308546,3.56709127568149,5.35855075313221,4.03922292171494,3.14498400174947,1.95479299455886,3.08799234564673,3.25291565702625,5.93275007813091,5.82197517967215,4.5483720817372,2.54902371163721,5.5983876067006,4.07254922900523,3.73706472399928,2.76476565940194,5.32331055891183,3.98289930400899,4.34528045442467,0.688524578902845,3.31612969040387,4.20635691596687,4.50899882668015,4.15188367620334,2.88679058991578,1.64119155555481,2.81847592499769,5.71598899934771,4.65363720179705,0.661721178949146,6.09784222268734,4.62660638480082,4.00928431503926,3.03621914701622,4.60201141059207,2.30790495702674,2.04192842230775,0.718806437793815,4.02386720263066,4.81791455184911,4.63819477210731,5.03577779854011,2.2534238246848,3.90126777860295,3.91819331246782,2.32290025923712,3.54302787401399,4.90676640496417,4.80751138958532,4.192055060914
"RGS5",5.15435089163106,2.07730793478164,4.24654318269094,4.15163241749262,-9.96578428466209,5.25480358964265,6.53760396250071,4.1467219780869,4.24751487345887,8.64235293341416,3.52324795800281,6.45603551598013,5.37612568905797,3.60368972942772,5.70427451541773,5.63898937154403,6.22163531615592,3.59764008499579,3.63793380494205,3.92748808115404,-9.96578428466209,5.28083778986547,5.57090186281458,8.21225060766601,2.70277194311361,4.72446109997789,4.98225156706952,4.95341233856493,5.9704706719659,7.61750481066996,4.68914290772639,5.37358093280755,4.88230200771833,3.50107708641146,4.46860830995061,4.67741776436838,4.56940941664143,3.54874271276406,4.15054940598795,5.97522523865445,4.67936569465753,1.91085482940672,5.15384744717343,3.42472907351841,-9.96578428466209,4.92919072983987,4.63925827055976,2.74703359631376,5.56469790537161,5.31420050609593,6.34900854819952,5.39703426281436,10.3087648578627,4.54752267961604,5.66107432841584,2.99421462434654,-0.68363160856373,4.67030595075331,4.86627934571492,5.50942915757816,4.4437427764182,3.42542301084703,4.62537502079763,5.90854055277728,4.32825320399721,5.11131574746295,7.91071751872338,4.86099102060415,6.01188153919879,4.39472426751917,3.42357489259141,3.16444948226783,5.38145311778321,4.08452060987902
"CASQ1",-0.430583661520185,-0.682556864683319,0.249485773627007,-9.96578428466209,-9.96578428466209,2.90643593191175,-0.700306428066074,-3.85196628768996,-1.52974919500352,-1.09120113991078,2.44938605726559,-9.96578428466209,0.111057256193824,-4.5536148619555,0.912581585426136,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-0.575029518453797,-1.45223076965626,-0.613998401723395,-0.917652135510947,-9.96578428466209,-2.49613162931141,-2.32479047748317,-9.96578428466209,0.100964517606706,-9.96578428466209,-0.631711355219918,0.752497615044593,-9.96578428466209,-2.79566619950497,-1.33023374309055,0.502718537630775,-0.24624880037614,-4.12337418783991,-0.494677743972871,1.71826984180235,-9.96578428466209,-0.703810845832036,-9.96578428466209,5.60666855803004,-1.56642334682426,-2.03381849079785,0.840733852807209,-3.68961509350679,-0.0358631732778059,-0.676607332009607,-4.63153150140982,-0.0603051137512356,-2.58921737495305,-9.96578428466209,-9.96578428466209,0.208383302567092,-2.08336057540037,-1.88775480129491,-1.14861602657986,-1.96177986457984,-2.27507050464289,-1.201717965331,-1.19442800296566,-5.12442122921921,-0.784084983520144,-2.67622718601219,1.78129675888238,-9.96578428466209,0.118826698295193,-2.68618531127186,-1.73137739919816,-0.262628208402024,-1.18894335053837
"CRABP2",1.47488031091598,0.942062040984345,2.92201846270275,-9.96578428466209,0.185650669932912,4.72002972515315,3.72887355985906,1.8823286780685,1.27403080883787,0.754574176197025,2.10841957531906,0.483920858902994,-0.132622278386574,4.02321404796223,5.08178257531571,2.20761325030107,0.973043700991141,1.62419405096273,3.39388185031327,3.85408094414877,-9.96578428466209,3.69032225761117,4.15407026230008,3.29850303127769,2.6356682993401,0.879361930574684,2.30335329188233,1.26682254966192,0.62888064776696,5.26102946914417,5.26987813542394,4.75124855592314,4.01670235638184,0.469148967780429,2.07236880454884,0.914827059662816,0.803393339518449,3.49363404936191,3.73401162924785,4.72649249331141,1.87234856160933,-1.63961552919828,3.34709049293121,2.95630385633462,0.525331329135535,3.56897041195655,5.30083320822182,1.63625154559571,3.01974728015718,-0.258009114390021,4.92475869685508,1.59951994942301,2.33650656342072,-3.80008033915978,2.84979130070444,0.541307269777345,0.208383302567092,0.943684123362623,4.05027979964061,2.12414736704941,1.64186087214812,0.928141341615734,3.24797065119513,1.34536167327539,3.40945392926403,1.74783674982314,6.33967914280947,1.14061258693553,3.50979582510086,3.19090443182047,3.5784157346124,0.624656181459177,3.51187047207225,3.53420664081778
"ABL2",5.0083845845504,5.61256999931641,6.31006605360067,-9.96578428466209,4.56757071275328,5.47813137782311,6.55801098595004,3.69321537436821,6.06668946472864,4.93845756853175,4.57860991166232,6.65053646752722,4.65821459481591,6.6343061800541,5.45651762360599,6.28572572183589,4.53530697437911,5.63453485764921,6.87269889545399,4.53974377542646,-9.96578428466209,5.56471009501944,6.76281175247417,4.38566313085012,6.93736398498356,4.77770114400576,5.45509696528921,6.72295830167516,4.39985636565248,5.19522344843049,4.74738583592299,4.53102092737392,4.7516945655244,5.6264130989797,7.65576808744271,6.43708991483542,5.43349860706112,5.90814607641427,5.88745813564685,4.68967671946554,6.89911748721205,6.25021374613146,5.91796213034983,4.72010534174169,5.96528375811714,4.64367432679888,4.00137908182044,6.26807430380736,5.93432596420637,4.03067901051725,5.43659538264495,5.84600993737648,5.53378927151762,5.0439121170807,5.66189286264263,4.30068688855969,5.97228376604847,6.02332946321367,5.44855952115551,5.12874978466141,6.89678750568226,3.95642726560306,6.26665377292995,6.42465353094952,6.19995778226687,6.15155817495384,5.47274314839829,6.22383978481339,4.09735101310589,5.16799091130432,6.13344973724521,4.84582815850577,5.72813355014293,6.72769226056366
"RGS16",4.02903841495041,-9.96578428466209,1.39937836838864,-9.96578428466209,-0.0206050679484909,2.75941546691378,1.31173458902962,1.3660143563813,0.00808293474483641,-0.29895300736444,-0.616020544871576,-3.88791123957372,1.53722813523248,0.977617949433098,1.69495350774019,1.25535250558337,0.60129106987982,-2.52636770483642,1.17199259348665,0.150127464016308,-9.96578428466209,-2.20279147100127,-0.569518466027737,0.326049503037071,-1.39052387151756,-1.62597641181289,1.3036455402638,2.31211028339945,2.283108339649,0.0699668647889476,0.470734724688508,1.12160228980082,1.82759855834205,2.07227102168149,-0.37089227492778,-0.162325462566393,-0.434947852117052,0.00140849701847873,1.15568860185992,2.01609477409954,0.216573109265254,-9.96578428466209,1.25050052244061,-0.769341333239064,-5.45533625570934,0.889508082767956,0.618314138489263,-0.470016222662094,-0.483939545143638,0.589220826473447,2.61900026355017,-4.63153150140982,2.08148868354062,-0.449113037307831,-0.949239064676693,1.44354890403224,-0.218607412289147,1.74613165014736,2.9382863696433,1.66679807930805,2.21876575969086,-1.95453967640034,0.900069771154507,3.03376826854525,1.68278608157348,0.914633794352515,3.03807394726104,-0.611196514307916,0.681958222011461,0.948320303984786,-1.0486569965643,-2.63408247898461,0.78378394109792,0.910892983408673
"ECM1",6.16181534772705,3.67737296284814,5.12015680386327,4.66470463826285,1.70419859695097,5.21698312787576,5.29391208573909,3.06386027598664,6.89273731216061,4.64274524760362,5.16932522273938,6.75236297395395,3.59240193733314,6.23575227466871,6.11930509705887,6.48358285939772,4.05212272535864,6.47414160248778,7.88708044216736,7.27877668453183,4.2000184582874,7.61089739328987,7.98237383570781,7.99865456038195,6.10865197419171,5.17893892155478,5.60018895493251,6.79008557555012,5.58612903018006,6.30243814441532,6.44058496593027,9.16087609071423,3.25155268064817,7.48580198354955,7.21776832976207,7.72796212311135,8.26912146741469,5.49016333336439,7.19390030421545,5.97331188016085,8.29881488946643,5.88793780361828,6.50875512791387,4.78539437999657,5.88510035174909,5.84295055356238,3.39951008541023,7.15130813744629,6.25793288397512,2.50605337479436,5.76957180026275,3.41985490922163,3.50055972098585,1.19526275308662,7.98494334737871,3.42344744611889,5.64285994379875,7.00328077478836,6.83324083528222,4.51470268398903,6.92468852565357,4.31045933958253,4.9467842541471,9.19094149674572,5.54377539287394,6.26102574164804,8.22003896971403,6.63318354090917,4.73286920783318,5.67296699012057,8.32044154534475,6.21842769247669,6.21678609283647,8.9506245462334
"CTSK",4.84945066422657,5.61256999931641,8.01473990400351,6.59209023797776,3.92144243054079,7.4846754451709,6.84009436013004,5.3991305110717,5.82844695695728,6.57107299074474,6.17696677236938,5.82970236787801,6.74038571396545,7.91269945173557,5.96399162846583,5.89591024492776,6.76224075678209,7.5554167042591,7.65682077444796,7.63556208238047,-9.96578428466209,7.75229723312449,8.20778960394131,7.12796327920853,7.55373917299615,5.64069656282527,4.77601396530099,7.09167368054636,3.36811901444727,7.86795000693949,6.66320424790319,8.09737589568049,3.89557372592076,7.32167121842696,5.9188191862197,5.94228199471243,6.82442464423389,5.0071124089464,7.57087046755163,7.64420020499901,7.39883707184312,5.05405154302091,7.96102568591631,6.5380682945907,8.61091085296348,7.95008567718233,3.42234791439705,8.0140271048328,6.68254844186589,3.94981136814646,6.93242890905098,1.99083176143563,5.97667452203424,1.21005332607387,6.87276691314724,2.96725099299623,8.29065212817015,8.03663567939935,6.38768447531363,7.28916959278245,4.4335354566259,2.62505406380486,5.55188042911623,8.01405464120548,4.41501032412381,4.97280790439161,7.09643839500356,3.54284104097218,8.10961442055177,6.80478883012817,8.52056703826382,6.39621256531568,5.88337816848997,7.62719880757149
"ANP32E",6.60537549543317,5.98880323096593,7.12111079640043,6.91449106016371,2.2085405260314,5.813905126896,6.82694092768895,6.59594326624896,5.93518953956827,5.23488380729718,6.96031740107427,6.53270119938197,5.17919550023066,6.27914037193127,5.24958817445838,6.27661213189264,7.20323398276725,5.57758014227124,5.43150841196198,9.20292834085528,11.0409270844177,6.63542863673345,7.19832431849739,7.12013651672147,6.07964131220149,5.47248050412487,5.88900167812935,6.44897541930148,5.32724195541964,5.90205607406161,5.03923957582012,6.40681494260191,9.13929035308589,6.7297200892312,5.60285321430135,4.53038270303,6.20175713265944,5.49690476160545,4.99341250047012,5.35837488877279,5.69469001216702,6.13288409541658,6.69233851468931,4.66288268784071,9.12018200633012,6.14527986283105,7.34994327344921,6.1793031597699,5.64335323187197,5.84252797513289,5.95349753846739,6.01175971868759,6.83302024060884,6.17829259055848,4.8279251146658,3.1254434130594,8.24324201052536,6.57003702688838,7.16796261749051,6.70748531835196,5.49369138747949,4.6750881046244,6.73895324144427,6.63103850138088,6.06814617922609,5.81893362919771,4.56882384443221,6.14721955606946,6.86136777634164,5.47508189561337,6.5701295889028,6.54368239573744,6.13995052861898,7.16945958205617
"DTL",1.76756672520284,3.85505860262546,5.00747235913524,5.18802444768893,0.086205600182514,3.5955753101942,5.18284895211924,3.18249115175435,3.68271697181034,3.50278431959756,4.5159539631724,3.95113103104111,4.22527518511025,4.55256575467147,3.1326242400923,5.10396509468386,4.61517400441361,4.55282092418225,3.90608519653335,5.37193903129373,-9.96578428466209,4.43303103192726,5.287910658454,4.89480228376663,4.76561316739957,3.4407464308392,4.83263512929039,4.2072004737149,3.6203703097153,2.224818617964,3.74743954663592,3.04805007700282,5.65649034709177,5.05706158463293,4.93039242740948,2.97009900044393,4.77368930976816,4.4800240796105,3.90120526402579,2.29263664917833,5.48371027729115,4.43632231763641,3.90510605639385,4.81571374332932,4.79400318628305,3.27911183963521,5.07204220465677,4.80832637517403,3.13730295501338,2.31747927990372,3.31369628283178,4.75437547917526,4.42341550324317,2.62837608016925,3.84104428762099,4.70447624653385,5.36263611290688,4.01531947850889,4.65230449171531,2.80013393136519,3.01462043691834,1.9471224674109,4.45180811060398,5.20503969730281,4.3322219088903,4.70800603661602,2.18930724039941,4.56343773694338,4.59175151152741,2.38247738835422,4.88763086341523,5.35344241946593,4.48702522921953,5.39805477029892
"HHIPL2",-0.729695297678833,-5.1560565666028,-0.223973540387565,-9.96578428466209,-9.96578428466209,-1.40072977903996,-1.6979641676069,-2.8624200938441,-1.0834014658322,-0.998283853381458,-0.38188699957118,-0.322660590996908,-9.96578428466209,-6.07235962887441,-1.64438284844185,-4.53582100152324,-1.0511709795394,-2.33476195683423,-5.30943130786302,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-3.65679000847156,-4.53050287418214,-3.72668648949289,-2.66503958157457,-1.10653415160167,-4.88341801977608,-2.85949891302187,-3.93434492844689,-1.51434395674406,-0.740710920281486,-3.44212675113588,1.77966423452269,-2.10525253038798,-3.99861473125592,-1.74063139141575,-5.09844681513622,-2.76696622359335,-3.1345137073175,-3.62619259903779,-2.34268219656466,-9.96578428466209,-9.96578428466209,-3.14286541067555,-1.15200592617634,-0.683821333354995,-1.9657390905809,-3.15372917533521,-1.45256872883306,-9.96578428466209,-0.15331423641011,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-2.73194775605823,1.60136085711431,-2.07173968930333,-2.47394651411514,-2.27507050464289,0.0593794120272869,-3.70239167177941,-4.14980546834382,-0.282315510613264,-2.67622718601219,-1.73786494455401,-9.96578428466209,-2.72095612880841,0.259901032593292,0.139603583742254,-1.58196251632264,-2.94660568268015
